Mw,Repi,dip,mech,depth,vs30,sdrop,ev_nation_code,stn,u,v,w,psa_01_u,psa_04_u,psa_07_u,psa_100_u,psa_01_v,psa_04_v,psa_07_v,psa_100_v,psa_50_v,psa_50_u,psa_1_v,psa_1_u,psa_2_v,psa_2_u
5.9,78.8,50,NF,7.5,780.723564,56.88305331528247,IT,ATVO,6.792128,-4.996571,-3.6913139999999998,4.99716,5.17443,6.693860000000001,8.72875,3.70168,4.1769300000000005,5.56363,7.91344,8.37941,10.931,5.5582400000000005,6.8293399999999975,3.16569,4.82124
5.5,81.1,50,TF,22.9,921.276993,41.18574251067706,IT,SEL,-2.474313,1.527248,-1.043644,1.52818,1.69438,2.11078,2.54767,1.04656,1.29332,1.70761,1.68475,1.89057,2.24848,1.26969,1.17713,0.664263,0.593354
5.9,72.9,50,NF,20.5,606.6839209999998,56.88305331528247,IT,BRS,-10.191363,-12.118816,-12.641954,12.1793,13.9196,20.4258,26.9573,12.6617,27.8083,25.8229,43.3257,5.9317800000000025,15.3835,2.8547,2.91344,0.694149,0.7440359999999999
5.9,54.6,50,NF,20.5,1087.992469,56.88305331528247,IT,BSS,17.414229000000002,-22.794497,8.606752,22.8387,25.2355,30.9861,47.7231,8.6312,9.74661,14.8018,21.619,19.6527,32.4298,6.45392,21.7877,2.15436,2.21625
5.5,61.1,50,NF,17.1,1050.256378,41.18574251067706,IT,MMP,4.53051,-3.5458730000000003,-2.408191,3.54727,3.6653,3.82362,4.17291,2.4083,2.44008,2.56882,3.11459,5.2876199999999995,14.7813,3.22018,4.67234,1.06718,1.0036200000000002
5.6,54.3,50,NF,5.97,652.694757,44.64839996694663,IT,PGL,20.94651,18.378969,11.756767,18.9954,20.253,26.1473,30.8788,12.5243,13.1469,14.0823,19.2247,14.7596,22.3207,2.91217,3.5674300000000003,0.41437399999999996,0.649191
5.7,50.8,50,SS,10.0,484.723623,48.40217750333496,IT,VSE,-16.773942,-38.263372,21.955107,38.4316,47.9686,100.328,127.794,22.2042,26.3159,60.6675,81.5532,7.71783,24.2365,2.87662,7.7983100000000025,0.902234,1.12303
5.9,59.7,50,NF,7.5,1014.582566,56.88305331528247,IT,CTD,12.302234,7.2474440000000016,5.4572650000000005,7.24902,7.79311,9.47525,15.2294,5.45739,5.80721,7.02027,11.0837,10.8458,17.1849,5.79265,7.73778,4.78777,4.104030000000002
5.9,65.2,50,NF,7.5,313.9367299999999,56.88305331528247,IT,PP3,20.73656,38.565175,11.673741,38.5661,40.6556,41.2757,43.8243,11.8061,13.869000000000002,25.9405,36.3839,15.3598,44.7793,22.7634,51.0988,27.9314,31.2101
5.7,55.6,50,SS,10.0,366.140545,48.40217750333496,IT,SNN,37.790692,-33.32631,-23.438169,33.4932,45.4277,69.9138,101.665,23.5596,30.5604,45.6331,94.4332,11.6283,16.8093,1.50349,2.87825,0.400577,0.7391840000000001
5.5,63.7,50,TF,22.9,680.304388,41.18574251067706,IT,BGL,3.295243,-2.807449,-1.4660600000000001,2.80921,2.81102,3.04137,3.91963,1.46697,1.56749,1.81989,3.77955,3.0983400000000003,6.07996,1.6986900000000005,1.64198,0.42715200000000003,0.695602
5.9,126.5,50,NF,7.5,889.599638,56.88305331528247,IT,SNM,4.58496,3.301052,-2.0721,3.30131,3.30758,3.31401,3.40327,2.07227,2.07751,2.08503,2.11452,4.27321,7.395739999999999,5.35654,8.72136,3.65446,7.31699
5.9,141.3,50,NF,7.5,738.2912650000003,56.88305331528247,IT,LAV9,-3.2800830000000003,2.959738,-2.094837,2.96035,2.97395,3.06569,3.3145300000000004,2.09551,2.11435,2.26481,2.3145,3.43816,10.2706,1.49906,4.28165,2.59907,4.62646
5.8,128.6,50,TF,5.0,831.2661559999997,52.471550801343405,IT,CDI,-3.97589,-5.161514,2.632135,5.165769999999998,5.2366800000000016,5.22275,5.6016900000000005,2.63448,2.67348,2.74997,2.95133,7.754060000000001,19.6924,3.15401,7.87772,1.4333799999999999,3.3326599999999997
5.8,148.5,50,TF,5.0,339.172753,52.471550801343405,IT,CLG,-6.682361,-4.362669,2.751306,4.36512,4.52308,5.94616,9.22841,2.75132,2.84885,3.29622,4.56997,7.0631699999999995,9.0291,3.55269,6.689260000000001,1.11624,1.89822
5.5,105.3,50,TF,4.35,909.564145,41.18574251067706,IT,MLC,6.2837559999999995,-7.083446,3.699682,7.11383,8.31777,11.1518,20.6451,3.70173,4.47702,7.821339999999997,11.7776,2.87899,8.72337,2.09333,3.69426,0.576095,0.798144
5.5,149.5,50,NF,17.1,627.9323860000002,41.18574251067706,IT,SCP,-1.181129,1.614232,0.927875,1.61498,1.6576099999999998,1.6720099999999998,1.95172,0.928111,0.941313,1.09524,1.15967,1.94327,3.61542,1.8808099999999999,2.8422,0.652247,0.768559
5.9,108.1,50,NF,7.5,538.428785,56.88305331528247,IT,SSO,-4.154577,-3.837424,-2.765234,3.83994,3.88131,3.99719,4.15219,2.76602,2.77909,2.83007,2.81653,7.12851,9.479330000000001,4.65505,9.78713,4.23006,6.29439
5.9,113.4,50,NF,7.5,611.096989,56.88305331528247,IT,MCR,14.628819,16.936926,-6.223111,16.9672,17.7931,21.3302,24.8018,6.26278,6.953710000000001,9.22791,10.7765,11.3643,36.9482,7.4519,9.34714,4.2153599999999996,4.73321
5.5,101.8,50,TF,4.35,680.304388,41.18574251067706,IT,BGL,-3.12978,2.31668,1.261575,2.31725,2.31665,2.45145,2.42835,1.26158,1.36608,1.34346,1.86211,5.15716,7.49026,1.3547,3.57761,0.783141,0.656062
5.9,112.6,50,NF,7.5,365.382047,56.88305331528247,IT,SULP,-11.601137,11.913893,-7.277882000000001,11.9203,12.0055,12.3817,14.3799,7.279139999999999,7.31527,7.369389999999999,7.49753,17.0941,34.911,13.6782,35.6876,5.20723,7.571989999999999
5.5,102.1,50,TF,7.2,914.89069,41.18574251067706,IT,MRR,-1.047525,-0.930076,0.29065599999999997,0.931247,0.954436,0.990797,1.26439,0.291184,0.297421,0.346416,0.530037,0.609453,1.21066,0.9903209999999999,1.16984,0.20729099999999998,0.33519899999999997
5.5,125.8,50,TF,22.9,836.160188,41.18574251067706,IT,GAI,-5.351858,-4.894211,-3.4660580000000003,4.91665,5.20067,6.03687,7.485130000000002,3.4768800000000004,3.63642,4.70714,8.68308,3.17168,3.84231,1.14761,1.9734900000000002,0.697274,1.0011700000000001
5.5,102.9,50,TF,4.35,857.244383,41.18574251067706,IT,BRB,2.0148189999999997,-2.440347,-1.066425,2.44144,2.4519,2.49668,2.6419,1.06897,1.0966,1.12751,1.47233,4.07319,5.68147,2.1709,3.04173,0.68079,1.30259
5.5,102.0,50,TF,4.35,315.2123,41.18574251067706,IT,ORZI,3.888205,-3.1120360000000002,-1.9123310000000002,3.1120400000000004,3.12201,3.21422,4.76619,1.91242,1.93998,2.21647,2.56484,5.95371,7.77919,2.53736,6.09366,2.87397,5.33956
5.9,123.0,50,NF,7.5,768.813935,56.88305331528247,IT,PNN,10.911662,8.102619,-2.890676,8.10971,8.21457,8.53064,10.0406,2.89237,2.9533400000000003,3.27481,4.68149,6.9329300000000025,19.5699,4.80924,7.79184,4.780069999999999,4.16234
5.9,195.4,50,NF,7.5,834.594131,56.88305331528247,IT,CMB,-0.8638129999999999,-0.8538389999999999,-0.666564,0.8538399999999999,0.853008,0.8564709999999999,0.8587600000000001,0.6666340000000001,0.6685260000000001,0.668728,0.6713520000000001,0.72709,1.0412,1.71114,1.7500200000000001,2.95955,2.54336
5.5,185.7,50,TF,4.35,343.993681,41.18574251067706,IT,CDCA,0.452358,0.91014,-0.45832799999999996,0.910767,0.909836,1.07342,1.22391,0.458551,0.465161,0.501869,0.5987180000000001,1.6989599999999998,3.57175,0.910494,2.1285,0.486349,1.19151
5.9,168.1,50,NF,7.5,864.701877,56.88305331528247,IT,CSS,-1.013556,-0.8637040000000001,-0.539709,0.864001,0.888009,0.8905190000000001,0.979059,0.5401600000000001,0.5447069999999999,0.545962,0.56195,0.87345,3.74349,1.4061,2.2713099999999997,1.9337,2.3349599999999997
5.9,179.1,50,NF,7.5,765.918906,56.88305331528247,IT,FIE,0.514975,-0.709132,-0.429807,0.71182,0.74437,0.696886,0.707964,0.4300850000000001,0.43339,0.441748,0.480371,1.21017,1.1255,1.34754,1.6294,0.69105,1.06536
5.9,193.7,50,NF,7.5,654.4568780000002,56.88305331528247,IT,BSSO,0.8502540000000001,-0.617764,-0.400663,0.618024,0.6209399999999999,0.628753,0.644967,0.400673,0.401838,0.403638,0.403221,0.72214,1.32344,1.06972,1.5293,1.60384,2.59479
5.9,189.4,50,NF,7.5,960.337609,56.88305331528247,IT,VAGA,0.529669,-0.647575,-0.42724799999999996,0.647634,0.6498149999999999,0.653517,0.667447,0.427303,0.430045,0.435053,0.445776,1.0029299999999999,1.9257400000000002,0.9827549999999999,1.42829,0.9506530000000001,1.57939
5.9,158.3,50,NF,7.5,911.178534,56.88305331528247,IT,RNI2,2.403302,1.751453,-1.7624389999999999,1.75216,1.75985,1.75193,1.93868,1.7625400000000002,1.7638900000000002,1.7682,1.80043,3.21054,3.8320199999999995,6.32315,4.92483,3.4645300000000003,4.45766
5.9,179.8,50,NF,7.5,462.180153,56.88305331528247,IT,FIR,1.126419,-1.539341,-0.777497,1.53946,1.58116,1.54898,1.61297,0.778469,0.85003,0.778738,0.784876,1.35513,3.4853300000000003,1.58023,2.4201900000000003,1.17404,1.58499
5.5,167.1,50,TF,4.35,1151.594333,41.18574251067706,IT,FRE8,1.088266,-0.510668,0.46941700000000003,0.512536,0.588692,0.681501,1.3152700000000002,0.469839,0.472957,0.5815140000000001,0.8314959999999999,0.879492,0.85424,0.748786,0.771223,0.45446899999999996,0.6334569999999999
5.5,194.2,50,TF,4.35,878.8013369999999,41.18574251067706,IT,MOV,-0.802901,-1.6769470000000002,-0.678754,1.6788299999999998,1.8411,2.40025,4.2655699999999985,0.678871,0.733665,0.950421,1.37101,1.04561,1.5257,0.44220699999999996,0.812351,0.152507,0.359451
5.9,175.9,50,NF,7.5,328.162778,56.88305331528247,IT,VNF1,2.810629,-4.827365,1.8762830000000001,4.82808,4.83716,4.85612,4.8883800000000015,1.87666,1.88315,1.89847,1.92504,4.85802,7.78596,3.6736800000000014,13.8991,1.51098,7.424760000000001
5.9,183.0,50,NF,7.5,997.338421,56.88305331528247,IT,BRIS,-2.11839,-1.62447,1.825841,1.6245,1.64579,1.7081099999999998,1.82838,1.82592,1.83797,1.87236,1.89521,6.11911,6.29245,2.81587,3.8575199999999996,3.62905,3.17803
5.5,188.1,50,TF,4.35,744.53735,41.18574251067706,IT,CAFI,0.17763099999999998,-0.177102,-0.112408,0.177379,0.180993,0.194789,0.225734,0.112569,0.114772,0.180085,0.21063,0.332463,0.397511,0.300092,0.329219,0.15446700000000002,0.180412
5.5,193.4,50,NF,17.1,310.44644,41.18574251067706,IT,CTL,-2.887598,2.285062,0.793633,2.28528,2.29945,2.32832,2.33858,0.794689,0.816208,0.872366,0.860217,3.12167,4.76115,1.38805,6.729139999999999,0.763922,1.6097700000000001
5.9,167.6,50,NF,7.5,600.286153,56.88305331528247,IT,OSSC,-0.7750600000000001,-0.6242340000000001,-0.614992,0.624274,0.627321,0.6314649999999999,0.642456,0.615039,0.6174029999999999,0.6242770000000001,0.6168560000000001,1.14073,1.1226200000000002,1.3013700000000001,1.84362,0.9857090000000001,0.762547
5.5,235.4,50,TF,7.2,792.741375,41.18574251067706,IT,MGAB,0.070896,-0.10485599999999999,-0.051202,0.104977,0.106732,0.109648,0.120695,0.051204,0.051648,0.052136,0.057151,0.104501,0.24346399999999999,0.18898800000000002,0.348155,0.096627,0.144566
5.5,249.0,50,TF,4.35,1068.120321,41.18574251067706,IT,RST,-0.24720799999999998,-0.20261400000000002,-0.171098,0.202791,0.209162,0.292574,0.407885,0.171465,0.181498,0.23488,0.38349,0.330545,0.36475799999999997,0.254757,0.272327,0.134181,0.188531
5.5,231.4,50,TF,22.9,1249.364125,41.18574251067706,IT,SAOF,-0.268625,-0.319258,-0.31796599999999997,0.319457,0.324571,0.328929,0.366324,0.318488,0.323888,0.35448,0.358001,0.574066,0.792111,0.20713,0.499683,0.22005500000000008,0.21131599999999998
5.5,214.5,50,TF,4.35,672.411804,41.18574251067706,IT,SSFR,0.566601,-0.583695,-0.23858200000000002,0.583855,0.63918,0.6656,0.852101,0.238712,0.252787,0.344358,0.573755,0.720901,1.37354,0.184997,0.199717,0.203619,0.190176
5.5,216.8,50,TF,4.35,518.4140940000002,41.18574251067706,IT,MURB,0.578806,0.576172,0.180127,0.576829,0.573805,0.6246430000000001,0.755441,0.180289,0.183698,0.278299,0.242038,0.361398,0.948642,0.37701599999999996,0.379385,0.22337100000000001,0.41058
5.5,233.6,50,TF,7.2,1224.51164,41.18574251067706,IT,SCAS,0.816186,1.111175,0.674303,1.11286,1.1489200000000002,1.35032,1.87634,0.6743859999999999,0.745384,0.8902479999999999,0.952111,1.4658200000000001,3.07765,0.659288,0.7789689999999999,0.33758299999999997,0.27436900000000003
5.5,231.8,50,TF,7.2,627.588535,41.18574251067706,IT,CESC,-0.592213,-0.249984,0.567321,0.25018,0.27141,0.337903,0.505092,0.567641,0.584728,0.656197,0.77913,1.03545,0.750768,0.42765200000000003,0.23911100000000002,0.107198,0.049433
5.5,202.0,50,TF,7.2,495.890951,41.18574251067706,IT,STSP,-0.23661100000000002,0.204785,0.160219,0.20511,0.235314,0.352165,0.640879,0.160795,0.194835,0.26253200000000004,0.333189,0.217707,0.489717,0.138969,0.11909600000000001,0.035288,0.043285000000000004
5.5,215.2,50,TF,7.2,1079.784953,41.18574251067706,IT,FDS,0.174994,-0.16859100000000002,0.125525,0.168711,0.176322,0.183593,0.295327,0.12557,0.125122,0.151724,0.187033,0.2281,0.256479,0.267751,0.261946,0.081756,0.094328
5.5,232.3,50,TF,7.2,988.388293,41.18574251067706,IT,SVAM,-0.210642,0.18343099999999998,0.11053099999999999,0.19595,0.624548,0.279631,0.217073,0.11085,0.228768,0.254033,0.184339,0.094957,0.259664,0.05155,0.078483,0.032452999999999996,0.023691999999999998
5.9,207.0,50,NF,7.5,1100.343559,56.88305331528247,IT,PTRJ,0.789065,-0.679064,-0.257368,0.679079,0.681333,0.6879609999999999,0.692392,0.257448,0.258709,0.262479,0.26925,0.53903,1.25831,1.11798,1.8088400000000002,0.86135,1.0041200000000001
5.5,243.3,50,TF,4.35,615.4955309999998,41.18574251067706,IT,FIU1,-0.133681,-0.153697,0.098984,0.153721,0.165357,0.171981,0.20093,0.099119,0.110995,0.116507,0.152393,0.30857399999999996,0.355532,0.21133600000000002,0.18651600000000002,0.206646,0.086877
5.5,242.9,50,TF,7.2,609.978805,41.18574251067706,IT,MOGG,-0.15245799999999998,0.145872,0.10961300000000004,0.146445,0.159912,0.165365,0.199446,0.109755,0.112041,0.12286099999999996,0.169783,0.17669,0.296983,0.163324,0.182579,0.06871100000000001,0.067113
5.9,240.2,50,NF,7.5,935.936508,56.88305331528247,IT,PAOL,0.181121,0.25038,-0.21071900000000002,0.250477,0.250652,0.252341,0.257517,0.210734,0.218229,0.214181,0.218943,0.344656,0.437442,0.316204,0.469448,0.45042299999999996,0.643883
5.5,221.0,50,TF,7.2,724.215757,41.18574251067706,IT,SCUC,-0.21692600000000006,0.192144,0.146458,0.192582,0.211479,0.296125,0.507051,0.147112,0.180408,0.235199,0.427325,0.145007,0.233897,0.139692,0.17294600000000002,0.04041,0.053176999999999995
5.5,298.3,50,TF,22.9,356.084331,41.18574251067706,IT,SIOO,0.64544,0.49359,-0.470448,0.493682,0.515385,0.580277,0.5979770000000001,0.471972,0.526034,0.686116,0.6725949999999999,1.69764,1.1538700000000002,1.60751,1.0548799999999998,0.340082,0.844159
5.5,275.6,50,TF,7.2,600.1599480000001,41.18574251067706,IT,GUMA,0.38458400000000004,-0.250054,0.129657,0.25055700000000003,0.252387,0.25282,0.273452,0.12981199999999998,0.131644,0.130831,0.138973,0.36547399999999997,0.8151729999999999,0.29986,0.566207,0.093091,0.183811
5.9,296.7,50,NF,7.5,248.721221,56.88305331528247,IT,SBPO,0.8560549999999999,0.9616870000000001,-0.311748,0.961956,0.964313,0.991769,1.05609,0.311777,0.31537600000000005,0.496913,0.554318,0.936089,2.08828,0.5876640000000001,2.3256099999999997,0.926068,2.1842
5.5,275.4,50,TF,4.35,600.1599480000001,41.18574251067706,IT,GUMA,-0.623744,0.474283,0.176504,0.47471,0.482923,0.489698,0.5092300000000001,0.176851,0.17749,0.180033,0.200368,0.577865,1.5318100000000001,0.353578,0.6336890000000001,0.14919000000000002,0.24116500000000002
5.5,276.3,50,TF,22.9,919.821183,41.18574251067706,IT,LLS,-0.17793399999999998,0.125288,-0.14041099999999998,0.125407,0.138432,0.207717,0.25466500000000003,0.140433,0.144037,0.210548,0.258568,0.389275,0.35048,0.277045,0.273646,0.13591,0.113873
5.5,298.7,50,TF,22.9,1145.949702,41.18574251067706,IT,BNALP,0.140275,0.172947,-0.10848,0.173042,0.181347,0.205231,0.317915,0.10874,0.112047,0.241762,0.224071,0.246651,0.40725500000000003,0.290811,0.295969,0.12488599999999996,0.12943
5.5,290.4,50,TF,7.2,764.01457,41.18574251067706,IT,CADA,-0.26871100000000003,0.187021,-0.099508,0.187234,0.245962,0.202718,0.200929,0.100065,0.13280999999999998,0.185303,0.219704,0.28862600000000005,0.499812,0.375008,0.416987,0.163098,0.258671
5.5,275.5,50,TF,4.35,540.825379,41.18574251067706,IT,SLTM2,-0.455242,0.504195,-0.440051,0.5042369999999999,0.514629,0.5840920000000001,0.811376,0.440195,0.449605,0.500849,0.500527,1.8005200000000001,1.36519,0.53846,0.935386,0.181654,0.15802
5.5,265.7,50,TF,22.9,1918.530373,41.18574251067706,IT,ISO,-0.078729,-0.084984,-0.06689099999999999,0.085142,0.086662,0.098581,0.117551,0.067012,0.071894,0.111566,0.137431,0.177826,0.19028699999999998,0.120479,0.254698,0.10583,0.071668
5.5,289.1,50,TF,4.35,350.301375,41.18574251067706,IT,SVIO,0.366765,0.465595,-0.262752,0.466145,0.481167,0.576205,0.723845,0.263617,0.28780300000000003,0.342214,0.528579,0.638255,1.1305100000000001,0.39008200000000004,0.41120500000000004,0.125869,0.111651
5.5,280.3,50,TF,4.35,613.311958,41.18574251067706,IT,SBUB,-0.136844,0.11959000000000004,0.10935,0.11959000000000004,0.121541,0.143559,0.17610499999999998,0.10935,0.111869,0.119555,0.123847,0.332338,0.363452,0.205404,0.258101,0.14391400000000001,0.200133
5.5,286.6,50,TF,4.35,1193.442249,41.18574251067706,IT,BIBA,0.33684400000000003,-0.330568,0.190221,0.33057,0.345422,0.372694,0.407961,0.190255,0.202448,0.260732,0.292054,0.48995299999999997,0.6409020000000001,0.309684,0.330191,0.104321,0.12883499999999998
5.9,293.1,50,NF,7.5,710.677676,56.88305331528247,IT,NEVI,-0.527419,0.8770030000000001,-0.389029,0.8774489999999999,0.8906209999999999,0.972229,0.897659,0.389093,0.392909,0.443435,0.398675,0.552715,1.6998400000000002,0.869725,1.9255900000000001,0.6247060000000001,2.45282
5.5,254.2,50,TF,4.35,616.795006,41.18574251067706,IT,MDAR,-0.142973,-0.14563099999999998,0.14181,0.145671,0.15201099999999998,0.155097,0.188453,0.14183800000000002,0.145654,0.15904300000000002,0.172683,0.601595,0.432541,0.174014,0.293682,0.11985699999999999,0.17089100000000002
5.5,286.5,50,TF,4.35,804.035806,41.18574251067706,IT,SGRA,0.669741,-0.7601180000000001,-0.401891,0.760454,0.775257,0.7663979999999999,1.0534,0.401949,0.432604,0.408543,0.450919,1.1127799999999999,1.60569,0.7176130000000001,1.64767,0.11208599999999999,0.414408
5.5,312.4,50,TF,22.9,767.570529,41.18574251067706,IT,SENIN,-0.099491,-0.090417,0.089125,0.090551,0.091338,0.100359,0.115076,0.089166,0.090986,0.096759,0.131814,0.267565,0.365775,0.191855,0.169407,0.079407,0.113781
5.5,326.7,50,TF,4.35,1001.812341,41.18574251067706,IT,TERO,0.119663,0.097249,0.056822000000000004,0.097278,0.10302,0.137522,0.182338,0.056984,0.067589,0.105606,0.128676,0.141506,0.267401,0.100063,0.14761,0.094264,0.085361
5.5,330.1,50,TF,22.9,853.0186689999997,41.18574251067706,IT,SMUR,-0.14330299999999999,0.143181,0.096694,0.143218,0.151293,0.164012,0.194623,0.096927,0.099879,0.110455,0.197839,0.19319,0.28477800000000003,0.16225799999999999,0.12528399999999998,0.080448,0.083852
5.5,320.7,50,TF,4.35,550.481595,41.18574251067706,IT,SIOV,0.20571599999999998,-0.149364,0.097716,0.14946099999999998,0.152193,0.151676,0.162852,0.097748,0.101347,0.110204,0.123765,0.287409,0.490062,0.14768,0.263569,0.091918,0.151171
5.5,310.2,50,TF,4.35,1417.320706,41.18574251067706,IT,DIX,0.127942,-0.195188,0.114301,0.195356,0.201957,0.219656,0.230869,0.11447,0.117273,0.13353199999999998,0.15401199999999998,0.353996,0.670383,0.17463499999999998,0.264785,0.091656,0.09596299999999999
5.5,321.4,50,TF,4.35,1918.530373,41.18574251067706,IT,ISO,-0.062872,-0.060680999999999985,-0.054459,0.060792,0.061224,0.07066900000000001,0.083571,0.054581,0.057591,0.062644,0.095566,0.129297,0.11463499999999999,0.09312000000000001,0.11644600000000001,0.094473,0.06299
5.5,306.1,50,TF,7.2,1013.023334,41.18574251067706,IT,BELV,0.06557,-0.046198,0.046591,0.046232,0.048149,0.057874,0.066576,0.046592,0.049495,0.055283000000000006,0.078148,0.033683,0.069499,0.022371000000000002,0.046327,0.017928,0.024611
5.5,312.3,50,TF,4.35,544.7042759999998,41.18574251067706,IT,SIEB,0.649934,0.627162,0.195021,0.627421,0.646702,0.66461,0.680631,0.195022,0.204151,0.243952,0.310306,0.344077,1.1809,0.279618,0.5721229999999999,0.10040700000000001,0.146724
5.5,303.0,50,TF,7.2,636.6367690000002,41.18574251067706,IT,MENA,-0.169792,0.097985,-0.081111,0.098013,0.101203,0.112232,0.186564,0.081151,0.086161,0.101829,0.13937,0.107564,0.163218,0.056135000000000004,0.077417,0.026445999999999997,0.052599
5.9,309.2,50,NF,7.5,396.818117,56.88305331528247,IT,OPPE,0.920042,-1.066401,0.34920500000000004,1.06676,1.0772700000000002,1.17727,1.21719,0.349484,0.358562,0.527177,0.8858540000000001,0.773397,2.7020299999999997,0.77566,2.14315,0.7918,1.4747299999999999
5.5,319.3,50,TF,4.35,356.084331,41.18574251067706,IT,SIOO,0.53663,-0.5233770000000001,0.743531,0.523663,0.527362,0.55562,0.628104,0.746456,0.845988,0.765363,0.956963,1.46205,1.6387200000000002,1.328,1.14937,0.252393,0.953831
5.5,322.1,50,TF,4.35,517.788995,41.18574251067706,IT,NPOR,-0.670272,-0.472282,0.34515100000000004,0.473146,0.570956,0.7542449999999999,0.8314940000000001,0.350593,0.541517,1.09084,1.19245,0.644634,2.0951,0.253717,0.858712,0.231325,0.31035100000000004
5.5,313.9,50,TF,7.2,1130.960205,41.18574251067706,IT,REVF,-1.662498,-1.3014649999999999,-0.681688,1.30214,1.31135,1.34922,1.47417,0.6817,0.691693,0.6912560000000001,0.707979,1.35591,3.0081599999999997,1.89094,3.02533,1.02431,1.26653
5.9,311.7,50,NF,7.5,403.663452,56.88305331528247,IT,MNTV,0.9677549999999999,0.866914,-0.43244,0.8671260000000001,0.939575,0.944856,0.907377,0.43786,0.6670149999999999,0.678059,0.47148,1.10932,1.83457,0.642476,2.12153,0.81775,2.2702400000000003
5.5,319.9,50,TF,4.35,599.785338,41.18574251067706,IT,SLUB,-0.22764600000000002,-0.172657,0.129884,0.172751,0.174233,0.184677,0.296733,0.129916,0.13301500000000002,0.162101,0.15847999999999998,0.413775,0.4048,0.23877600000000002,0.433554,0.208819,0.23336199999999999
5.9,379.0,50,NF,7.5,1214.892786,56.88305331528247,IT,BOO,0.300989,0.414076,-0.23079000000000002,0.4144850000000001,0.423361,0.426766,0.6556420000000001,0.230791,0.242956,0.289072,0.471504,0.469058,0.89585,0.538114,0.45425299999999996,0.392029,0.409113
5.9,370.4,50,NF,7.5,634.1487639999998,56.88305331528247,IT,MPRI,-0.597588,0.794484,0.380274,0.794589,0.7965770000000001,0.801397,0.807901,0.380349,0.381212,0.381948,0.39321,0.700052,1.9878799999999999,0.878184,1.54172,0.770352,0.937356
5.9,352.2,50,NF,7.5,644.8900629999998,56.88305331528247,IT,VARN,-0.819195,0.7239260000000001,-0.25704899999999997,0.723984,0.728564,0.7332270000000001,0.76768,0.257156,0.262889,0.286166,0.333099,0.854985,2.63787,0.6120939999999999,1.28439,0.692497,1.05926
5.9,394.8,50,NF,7.5,827.578129,56.88305331528247,IT,CLUD,-0.372312,0.308711,0.342935,0.308758,0.310077,0.311874,0.313203,0.342937,0.343517,0.345353,0.35290900000000003,0.834134,0.546669,0.753891,0.739767,0.601693,0.473264
5.9,384.9,50,NF,7.5,819.664963,56.88305331528247,IT,BLY,-0.313933,0.26102800000000004,-0.172234,0.261042,0.261654,0.263359,0.266793,0.172239,0.172676,0.17336400000000002,0.177608,0.533004,0.528728,0.395094,1.20773,0.28815799999999997,0.785112
5.9,392.7,50,NF,7.5,519.8839429999998,56.88305331528247,IT,GAGG,-0.30488699999999996,0.412311,-0.180803,0.412418,0.415174,0.417384,0.419343,0.18081,0.182119,0.180974,0.181095,0.36549499999999996,0.837693,0.43280799999999997,1.2390700000000001,0.375165,0.718834
5.9,395.3,50,NF,7.5,772.865952,56.88305331528247,IT,RONC,-0.707394,-0.531308,-0.148675,0.532211,0.542824,0.591626,0.76722,0.148695,0.152539,0.208373,0.242119,0.478185,0.976734,0.330262,0.728916,0.208893,0.458024
5.9,387.1,50,NF,7.5,1032.616466,56.88305331528247,IT,BAG8,-0.198143,0.181058,-0.14878,0.181066,0.182164,0.188836,0.254379,0.149033,0.158375,0.188475,0.213713,0.351002,0.474842,0.21916100000000002,0.2882,0.255257,0.251741
5.9,365.9,50,NF,7.5,666.588631,56.88305331528247,IT,SALO,-0.402694,-0.550898,0.24523499999999998,0.550917,0.5533399999999999,0.561658,0.579678,0.245276,0.246347,0.270008,0.388159,0.857072,1.32405,0.408199,1.43668,0.457081,0.9859319999999999
5.9,376.6,50,NF,7.5,422.702986,56.88305331528247,IT,CTL8,-0.508683,-0.49517,0.176128,0.495196,0.501704,0.508203,0.50865,0.176129,0.177753,0.200684,0.304329,0.289596,1.15076,0.34341,1.0923200000000002,0.487246,1.51899
5.9,369.0,50,NF,7.5,413.017,56.88305331528247,IT,VOBA,0.35947399999999996,-0.272038,0.19155,0.272133,0.29059,0.367457,0.5513979999999999,0.192265,0.256218,0.447919,0.635332,0.308694,0.488142,0.313343,0.29678499999999997,0.267362,0.187202
5.9,350.6,50,NF,7.5,1151.594333,56.88305331528247,IT,FRE8,0.740182,0.643389,-0.407262,0.6434340000000001,0.643605,0.657698,0.667308,0.40734,0.408551,0.417388,0.418492,1.11385,1.2560200000000001,0.784696,1.57036,0.571705,0.9173629999999999
5.9,358.5,50,NF,7.5,695.425411,56.88305331528247,IT,ZEN8,0.23570300000000002,-0.18528599999999998,-0.204021,0.186071,0.195279,0.275988,0.407296,0.204429,0.291139,0.454999,0.451742,0.362577,0.369137,0.273123,0.36551999999999996,0.275925,0.254988
5.9,369.8,50,NF,7.5,897.743349,56.88305331528247,IT,VARA,0.73149,1.239681,0.351098,1.2407700000000002,1.30786,1.48794,1.71879,0.352147,0.379102,0.562724,1.16428,1.0495,2.81828,0.41358900000000004,1.09809,0.276486,0.516423
5.9,360.9,50,NF,7.5,1058.081505,56.88305331528247,IT,BOB,-0.256691,-0.218491,0.12425599999999999,0.21855300000000005,0.222735,0.218113,0.220326,0.124395,0.126237,0.126151,0.13235999999999998,0.23146999999999998,0.388446,0.283565,0.572916,0.273862,0.463502
