Mw,Repi,dip,mech,depth,vs30,sdrop,ev_nation_code,stn,u,v,w,psa_01_u,psa_04_u,psa_07_u,psa_100_u,psa_01_v,psa_04_v,psa_07_v,psa_100_v
3.7,28.0,50,SS,4.3,855.8389050000001,25.113428101114895,IT,SNO,1.9857080000000005,1.183033,1.238022,2.01383,3.88774,5.07077,3.3581300000000005,1.25199,2.59211,3.18549,3.41177
3.7,86.6,50,SS,4.3,763.091692,25.113428101114895,IT,ATLO,-0.113606,-0.111786,0.017764,0.113999,0.126352,0.16777999999999998,0.252544,0.017830000000000002,0.020225,0.02248,0.038549
3.7,97.1,50,SS,4.3,327.010847,25.113428101114895,IT,ATPC,-0.188387,0.16317,0.057687,0.188537,0.190917,0.23087600000000005,0.316432,0.057769000000000015,0.060352,0.087647,0.136201
3.7,63.5,50,SS,4.3,799.005596,25.113428101114895,IT,CADA,1.127204,-1.029808,-0.453952,1.12739,1.15955,1.2931700000000002,2.12429,0.455567,0.753351,1.6756799999999998,0.992003
3.7,68.2,50,SS,4.3,799.005596,25.113428101114895,IT,CIMA,0.663514,0.628391,0.450021,0.6635949999999999,0.69006,0.785796,1.58689,0.453163,0.582255,0.8517170000000001,1.56524
3.7,94.2,50,SS,4.3,821.321471,25.113428101114895,IT,COR1,-0.374655,0.35402,0.163273,0.377227,0.390907,0.512955,0.6554840000000001,0.163589,0.190197,0.204527,0.289046
3.7,47.3,50,SS,4.3,534.9738940000001,25.113428101114895,IT,CRM1,1.805253,2.325397,1.80896,1.80792,1.94623,2.78209,4.4438900000000015,1.81547,2.21067,2.42118,2.75485
3.7,22.1,50,SS,4.3,429.22864100000004,25.113428101114895,IT,FEMA,-4.044639,-3.582384,-2.38643,4.06137,5.50186,13.6352,9.78555,2.4060200000000003,4.5602,6.28456,4.88586
3.7,59.2,50,SS,4.3,968.233606,25.113428101114895,IT,FIAM,0.239304,-0.233775,-0.214193,0.239833,0.264964,0.350596,0.4602600000000001,0.215111,0.251332,0.297915,0.406514
3.7,48.7,50,SS,4.3,686.7694019999999,25.113428101114895,IT,FIU1,0.92043,-1.127729,-0.5058520000000001,0.938058,1.31864,2.73857,3.48294,0.506578,1.01297,1.90588,1.52797
3.7,31.5,50,SS,4.3,533.4703509999999,25.113428101114895,IT,GUMA,3.720789,-3.687768,1.983377,3.72339,3.9211,5.10651,7.45287,1.98516,4.55887,3.2702400000000003,4.66417
3.7,44.2,50,SS,4.3,538.428785,25.113428101114895,IT,MDAR,-1.121608,1.525011,0.719871,1.13501,1.65806,2.5436400000000003,2.40731,0.730581,1.43633,2.2243,1.9706
3.7,89.9,50,SS,4.3,1263.5902019999999,25.113428101114895,IT,MGAB,-0.114835,-0.158889,-0.116481,0.114907,0.12036,0.14584,0.286933,0.116839,0.121377,0.175375,0.233217
3.7,73.5,50,SS,4.3,363.572963,25.113428101114895,IT,MMUR,0.8829899999999999,0.8232790000000001,-0.398505,0.88485,0.981232,1.67157,1.6969,0.40082,0.922844,0.761288,0.933564
3.7,51.8,50,SS,4.3,379.58271,25.113428101114895,IT,MOMA,-0.442072,-0.573058,0.27168600000000004,0.442149,0.464841,0.95705,1.38681,0.271692,0.306949,0.626235,0.992227
3.7,99.2,50,SS,4.3,365.382047,25.113428101114895,IT,MPAG,-0.364355,-0.204363,0.119346,0.365003,0.395042,0.422851,0.757627,0.119348,0.126185,0.139918,0.204522
3.7,53.4,50,SS,4.3,886.8219140000001,25.113428101114895,IT,MTL1,1.767986,-1.308837,-0.570674,1.7682099999999998,1.87011,2.89169,2.37779,0.570862,0.772859,0.925314,1.90868
3.7,75.6,50,SS,4.3,910.226117,25.113428101114895,IT,MURB,0.6345270000000001,-0.564098,0.225642,0.634779,0.678434,0.72553,0.87769,0.225645,0.301302,0.32366300000000003,0.612279
3.7,8.2,50,SS,4.3,645.889517,25.113428101114895,IT,NRCA,-34.882362,31.256029,-15.58771,35.2614,66.4479,58.2713,75.7617,16.0246,45.5675,34.2043,58.8653
3.7,94.0,50,SS,4.3,354.29717999999997,25.113428101114895,IT,PCRO,0.8511049999999999,-0.717507,0.326981,0.8511139999999999,0.906436,1.42213,1.95106,0.327315,0.34933600000000004,0.409092,0.6695180000000001
3.7,45.9,50,SS,4.3,663.5359950000001,25.113428101114895,IT,PIO1,0.682059,0.7714810000000001,0.494837,0.688559,0.8460280000000001,1.42133,1.71885,0.495504,0.79738,1.03647,1.17083
3.7,105.8,50,SS,4.3,504.944813,25.113428101114895,IT,SACS,0.046623000000000005,-0.042432,-0.037126,0.046728,0.048764,0.057580999999999986,0.074887,0.037235,0.039144,0.048329,0.063571
3.7,44.0,50,SS,4.3,798.338133,25.113428101114895,IT,SEF1,2.5217400000000003,-2.537494,-2.838266,2.52183,2.57068,4.91515,4.3650699999999985,2.84127,3.43247,4.8252,4.45757
3.7,100.9,50,SS,4.3,458.659697,25.113428101114895,IT,SENI,0.808409,0.758214,-0.207577,0.808607,0.8215049999999999,0.914202,0.945014,0.208191,0.208662,0.263378,0.273667
3.7,55.1,50,SS,4.3,801.841642,25.113428101114895,IT,SNTG,-0.093193,-0.080506,-0.039931,0.094124,0.124795,0.147298,0.250447,0.040101,0.06247000000000001,0.085494,0.084113
3.7,48.0,50,SS,4.3,393.524458,25.113428101114895,IT,SSM1,-2.586744,-1.518008,-1.078496,2.60779,3.1468,3.74931,7.08488,1.08243,1.6697,2.18326,2.86411
3.7,38.3,50,SS,4.3,511.624758,25.113428101114895,IT,TERO,1.286083,-1.898408,0.555055,1.29267,2.1026,3.1707,5.53339,0.562208,1.3103200000000002,1.41466,1.54914
3.7,57.8,50,SS,4.3,559.375908,25.113428101114895,IT,TRE1,0.950556,-1.108974,-0.626329,0.950677,1.28944,1.93328,2.05927,0.628255,0.690641,1.14185,1.5239
3.7,51.9,50,SS,4.3,507.75402199999996,25.113428101114895,IT,AQU,-0.29777800000000004,-0.250062,0.187459,0.298774,0.312911,0.453244,0.630383,0.187963,0.21081100000000005,0.253949,0.4132
4.3,72.6,50,NF,8.3,780.723564,25.113428101114895,IT,ALC,1.931982,-2.001796,0.927076,1.95045,2.26325,3.61834,6.23767,0.928504,1.30086,2.1768400000000003,4.18647
4.3,73.6,50,NF,8.3,654.4568780000001,25.113428101114895,IT,CON,-0.720539,1.235812,-0.628786,0.720546,0.8816,1.56332,1.7794,0.630979,0.708045,1.23358,1.6367200000000002
4.3,73.7,50,NF,8.3,373.0,25.113428101114895,IT,CRL,2.514839,1.997143,-3.479274,2.51632,3.25756,5.4497300000000015,9.17855,3.49371,4.1780300000000015,6.75161,7.1601
4.3,73.9,50,NF,8.3,728.156334,25.113428101114895,IT,CSG,-3.70142,3.3088050000000004,-1.335892,3.70633,3.98503,4.37141,6.639939999999998,1.34143,1.5305799999999998,2.11899,4.89671
4.3,118.0,50,NF,8.3,824.855804,25.113428101114895,IT,MAZ,0.90818,1.0412860000000002,0.42152,0.908476,0.934345,0.983227,1.13855,0.422007,0.4345520000000001,0.532089,0.692322
4.3,37.1,50,NF,8.3,897.56078,25.113428101114895,IT,PLR,26.184034,-19.390166,27.991045,26.4461,32.7305,44.7377,84.0711,28.1398,42.3318,95.3724,138.263
4.3,54.8,50,NF,8.3,1011.2524619999999,25.113428101114895,IT,PNA,5.522455,6.069441,-4.404774,5.56045,6.575660000000001,9.44525,11.8428,4.4173,6.827189999999999,11.1749,10.0691
4.3,76.0,50,NF,8.3,615.4955309999999,25.113428101114895,IT,SVP,2.462685,1.539769,1.172197,2.46549,2.89583,3.052,4.96755,1.17385,1.3030700000000002,1.76466,2.95934
4.3,51.3,50,NF,8.3,521.899982,25.113428101114895,IT,TES,15.854760999999998,16.714247,9.350686,15.9302,33.1871,30.5809,28.7741,9.42731,18.9935,20.7713,20.9707
4.3,99.7,50,NF,8.3,600.1599480000001,25.113428101114895,IT,TPI,-3.476691,5.821608,1.164345,3.4773300000000003,3.4993,3.84271,4.60185,1.16471,1.22871,1.4749,2.02041
4.3,53.9,50,NF,8.3,738.2912650000001,25.113428101114895,IT,TRM,0.7979149999999999,0.739305,0.233842,0.803999,0.972515,1.7434900000000002,1.6617400000000002,0.234948,0.369472,0.696545,0.7647109999999999
4.3,165.3,50,NF,8.3,616.795006,25.113428101114895,IT,EVRN,0.08298,-0.073929,0.028022,0.083038,0.090728,0.116667,0.103244,0.028026,0.034591000000000004,0.052047,0.048935
4.3,176.5,50,NF,8.3,792.741375,25.113428101114895,IT,HVZN,-0.257286,0.207712,0.205627,0.257322,0.263757,0.280621,0.344123,0.20562800000000006,0.21500100000000005,0.239491,0.27475900000000003
4.3,124.7,50,NF,8.3,1285.702547,25.113428101114895,IT,ILLI,-0.948505,0.828729,0.856043,0.991305,1.0714,2.09441,2.56739,0.857117,1.18044,2.04558,2.15528
4.2,14.4,50,SS,10.3,384.0,25.113428101114895,IT,ARI,14.201835,15.423976,-13.924553,14.2424,15.3631,18.2248,25.2294,13.9318,16.8134,31.3679,34.6114
4.2,14.1,50,SS,10.3,677.097888,25.113428101114895,IT,ARR,32.342838,21.203781,10.072861,32.3431,34.3747,37.26300000000001,53.1755,10.0886,10.6089,27.465,19.278
4.2,53.9,50,SS,10.3,1016.739979,25.113428101114895,IT,ASR,-6.831076,4.286708999999999,2.311325,6.83126,8.03073,12.6032,27.4261,2.32911,3.16972,5.16242,7.0598
4.2,12.6,50,SS,10.3,470.16209699999996,25.113428101114895,IT,BNE,2.984459,-4.307242,-2.140031,2.98693,4.23578,7.3308399999999985,8.45842,2.18897,3.46412,5.80686,5.43556
4.2,12.2,50,SS,10.3,744.0,25.113428101114895,IT,BNV,-12.333731,-8.09884,4.639061,12.3338,12.8603,14.2954,17.9174,4.6551300000000015,5.71103,17.546,15.4117
4.2,50.8,50,SS,10.3,306.0,25.113428101114895,IT,BOJ,-1.051312,1.124571,0.682783,1.05236,1.08861,1.48768,2.47906,0.686295,0.747192,0.954756,1.39383
4.2,36.3,50,SS,10.3,356.0,25.113428101114895,IT,BVN,2.790526,-2.107142,1.304,2.79457,2.82647,3.50967,4.04874,1.31087,1.52919,2.26991,3.2747900000000003
4.2,46.6,50,SS,10.3,911.178534,25.113428101114895,IT,CAN,7.627969,6.359259,-2.277601,7.63488,7.959119999999999,12.5288,18.7939,2.33355,3.29166,11.1833,5.29419
4.2,216.5,50,SS,10.3,800.0,25.113428101114895,IT,MMP1,0.022449,0.015335,0.008215,0.022764,0.023518,0.022034,0.024011,0.008223999999999999,0.010281,0.010138,0.011363
4.2,45.1,50,SS,10.3,452.0,25.113428101114895,IT,MRT,1.573158,-1.738345,1.165281,1.57802,1.60951,1.78108,2.51751,1.16944,1.2477,1.46663,2.60707
4.2,98.9,50,SS,10.3,827.0,25.113428101114895,IT,MTC,0.108991,-0.14115,0.04761,0.109014,0.110542,0.114353,0.136899,0.047808,0.052974,0.069501,0.089412
4.2,31.0,50,SS,10.3,694.0,25.113428101114895,IT,ORP,-0.756886,1.042674,0.68389,0.75793,0.856619,1.12695,2.01321,0.684034,0.7682329999999999,1.48364,1.53742
4.2,60.6,50,SS,10.3,448.329226,25.113428101114895,IT,PTF,1.122068,-1.296618,-0.5662739999999999,1.1222,1.16403,1.43192,1.5862,0.5664399999999999,0.5837979999999999,0.7133149999999999,1.01707
4.2,34.7,50,SS,10.3,537.914756,25.113428101114895,IT,RIC,1.46842,-1.529673,0.8648399999999999,1.46843,1.52434,1.92847,2.29508,0.8694870000000001,0.952598,1.25235,1.76269
4.2,26.8,50,SS,10.3,588.001562,25.113428101114895,IT,SAB,-0.85695,1.2134,0.620992,0.8573049999999999,0.894702,1.08045,1.3203200000000002,0.6221300000000001,0.699912,1.04033,1.05104
4.2,73.0,50,SS,10.3,762.891893,25.113428101114895,IT,SCP,1.537533,-1.19638,0.797283,1.54711,1.82387,3.77599,3.08002,0.7991020000000001,1.02036,1.98992,2.95531
4.2,14.8,50,SS,10.3,948.9269419999999,25.113428101114895,IT,SCV,8.517928999999999,12.181343,-6.729253,8.52088,9.5845,12.4191,18.6547,6.73384,9.24488,13.0195,14.186
4.2,10.6,50,SS,10.3,849.0,25.113428101114895,IT,SGR,7.2836789999999985,-7.7684039999999985,-4.808612,7.28787,9.99348,14.5407,14.7866,4.85738,8.0446,14.6718,18.0778
4.2,250.2,50,SS,10.3,587.069962,25.113428101114895,IT,SPO,-0.009682,-0.008597,-0.013635,0.009692,0.024531,0.019808000000000003,0.012107,0.030785000000000007,0.039415,0.10187,0.086386
4.2,47.6,50,SS,10.3,562.672427,25.113428101114895,IT,SPT1,-2.258261,-1.6774830000000005,-0.501391,2.26461,2.72519,6.58345,9.62664,0.503071,0.7327279999999999,1.80879,1.92765
4.2,23.8,50,SS,10.3,632.3144070000001,25.113428101114895,IT,STN,-1.654569,2.214272,-1.124384,1.65526,1.84326,2.96713,4.19306,1.13013,1.70088,2.65522,3.3671
4.2,23.8,50,SS,10.3,382.0,25.113428101114895,IT,STR,2.156837,2.237111,-1.341926,2.16757,2.36473,3.13864,6.3167800000000005,1.34307,1.48774,2.7229400000000004,3.22954
4.2,96.3,50,SS,10.3,761.081811,25.113428101114895,IT,ACER,-0.201819,-0.175181,0.114972,0.202712,0.213638,0.220069,0.331047,0.11507,0.124367,0.151223,0.23398
4.2,49.3,50,SS,10.3,1001.8123410000001,25.113428101114895,IT,BSSO,-0.7096819999999999,0.436059,0.336189,0.71021,0.749499,0.72868,1.21163,0.336666,0.369632,0.413441,0.58882
4.2,127.9,50,SS,10.3,960.3376089999999,25.113428101114895,IT,BULG,-0.110611,-0.114399,0.052554,0.110611,0.111346,0.11350899999999997,0.12008599999999997,0.052566,0.05813400000000001,0.07142000000000001,0.093377
4.2,31.2,50,SS,10.3,592.166241,25.113428101114895,IT,CAFE,-0.8828239999999999,-1.040929,-0.616053,0.88865,1.03345,2.00711,1.87049,0.6162569999999999,0.872236,1.29095,1.53209
4.2,88.8,50,SS,10.3,824.2406589999999,25.113428101114895,IT,CERA,0.125665,0.112506,0.066106,0.12573299999999998,0.126014,0.12753399999999998,0.139623,0.06611900000000001,0.067454,0.068496,0.091449
4.2,192.9,50,SS,10.3,345.440083,28.543156583656806,IT,FIAM,0.016447,0.016595,0.018279,0.016447,0.016852000000000002,0.017058,0.017362,0.018279,0.018488,0.019183,0.019856
4.2,37.4,50,SS,10.3,866.0013710000001,28.543156583656806,IT,GATE,-0.915709,1.237736,-0.6407149999999999,0.916164,0.948941,1.11693,1.45908,0.6407189999999999,0.66498,0.868245,1.15939
4.2,120.3,50,SS,10.3,473.150508,28.543156583656806,IT,MCEL,-0.090942,0.069025,-0.045026,0.09105,0.093808,0.109017,0.144396,0.045057,0.045909,0.050706,0.089659
4.2,61.3,50,SS,10.3,692.9326629999999,28.543156583656806,IT,MELA,-0.781701,-1.124977,0.455168,0.78738,0.918439,1.91512,2.05118,0.46646,1.12477,1.11116,1.40075
4.2,127.2,50,SS,10.3,508.91834000000006,28.543156583656806,IT,MGR,-0.073236,-0.06681799999999999,0.059521,0.073258,0.075816,0.078938,0.090464,0.059726,0.060714,0.070232,0.127684
4.2,76.0,50,SS,10.3,325.321856,28.543156583656806,IT,MIDA,0.175499,-0.144377,-0.075679,0.176722,0.199325,0.339188,0.4607560000000001,0.076356,0.085191,0.151843,0.21109
4.2,29.3,50,SS,10.3,1605.307159,28.543156583656806,IT,MOCO,0.585295,0.348429,-0.380329,0.586479,0.612726,0.6734680000000001,0.8641,0.380564,0.4613350000000001,1.09255,1.45913
4.2,7.2,50,SS,10.3,466.863924,28.543156583656806,IT,MRB1,-19.195867,-14.169787,-14.247175,19.1989,19.5238,26.0252,33.4215,14.2617,15.2483,21.8873,26.0199
4.2,66.8,50,SS,10.3,950.270475,28.543156583656806,IT,MRLC,-0.391802,0.306264,-0.107451,0.392005,0.397459,0.429473,0.5959770000000001,0.107634,0.110132,0.178796,0.21025700000000005
4.2,101.8,50,SS,10.3,674.396773,28.543156583656806,IT,MSAG,-0.372557,-0.550323,-0.185296,0.373019,0.405221,0.556319,0.756158,0.185319,0.206266,0.30959000000000003,0.4860310000000001
4.2,117.5,50,SS,10.3,947.1238910000001,28.543156583656806,IT,POFI,-0.042448,-0.034676,-0.028848,0.042449,0.043626,0.04497,0.054824,0.028857,0.029774,0.030662,0.034408
4.2,86.9,50,SS,10.3,473.90217800000005,28.543156583656806,IT,RNI2,0.173517,-0.145013,-0.05618,0.173699,0.184029,0.204033,0.361216,0.056215,0.057024,0.076073,0.11013599999999997
4.2,30.5,50,SS,10.3,537.673335,28.543156583656806,IT,SACR,-0.890318,-0.7129810000000001,0.523751,0.893071,0.96399,1.10608,2.27038,0.5260739999999999,0.6669350000000001,0.906771,0.992316
4.2,188.1,50,SS,10.3,1078.454688,28.543156583656806,IT,SALB,0.025425,-0.021728,-0.015623,0.025478,0.026458,0.029947,0.039355,0.015623,0.016374,0.020037,0.027402
4.2,37.6,50,SS,10.3,489.98359000000005,28.543156583656806,IT,SGTA,-0.801014,-0.743261,-0.471494,0.8017270000000001,0.841518,0.8217690000000001,1.40272,0.473986,0.520405,0.655564,0.8828229999999999
4.2,136.4,50,SS,10.3,493.600146,26.773429190944697,IT,SIRI,0.105496,-0.083523,0.042703,0.105667,0.107928,0.113522,0.127077,0.042805,0.044858,0.047506,0.064335
4.2,106.0,50,SS,10.3,833.346095,26.773429190944697,IT,SLCN,-0.198506,0.13618,0.078788,0.198639,0.205024,0.209388,0.230028,0.078789,0.083472,0.115554,0.15207
4.2,63.3,50,SS,10.3,1252.201969,26.773429190944697,IT,VAGA,0.29075,-0.399715,0.155591,0.290865,0.318259,0.483034,0.91804,0.155593,0.165626,0.2752,0.360223
4.2,44.2,50,SS,10.3,571.090343,26.773429190944697,IT,AND3,0.433921,0.702676,0.426763,0.435217,0.468129,0.695293,0.999024,0.426899,0.442695,0.894176,0.924956
4.2,79.1,50,SS,10.3,905.2939980000001,26.773429190944697,IT,BEL3,-0.203317,-0.155255,-0.17419400000000002,0.203561,0.207637,0.211362,0.247879,0.174499,0.180105,0.214714,0.272032
4.2,13.5,50,SS,10.3,455.62710999999996,26.773429190944697,IT,BENI,-11.137732000000002,-5.590443,4.2287360000000005,11.1426,11.7785,13.8837,13.536,4.2295099999999985,4.74423,6.47121,10.4354
4.2,59.8,50,SS,10.3,1005.173183,26.773429190944697,IT,CMP3,-1.254114,-1.817273,0.41615,1.2543,1.27253,1.48851,1.81621,0.417323,0.445763,1.015,1.0884
4.2,64.4,50,SS,10.3,596.840809,26.773429190944697,IT,COL3,0.806095,0.849108,0.5498390000000001,0.808184,0.855625,1.08655,1.40078,0.550157,0.592741,0.860067,1.16579
4.2,21.9,50,SS,10.3,336.318806,26.773429190944697,IT,LGS3,-2.278282,-2.375585,-1.408517,2.28249,2.52165,3.1527700000000003,3.80859,1.40962,1.86841,3.35091,4.08758
4.2,37.9,50,SS,10.3,436.214532,26.773429190944697,IT,LIO3,-0.452869,-0.453499,0.325261,0.453454,0.48513,0.804592,1.08795,0.333556,0.5686720000000001,0.630447,0.778537
4.2,38.4,50,SS,10.3,1052.9304619999998,26.773429190944697,IT,MNT3,1.257564,-1.931364,0.390345,1.26079,1.7221099999999998,3.3673900000000003,3.19044,0.391783,0.465651,1.03064,0.8076270000000001
4.2,107.7,50,SS,10.3,809.164766,26.773429190944697,IT,MRN3,-0.14179,-0.196395,0.078048,0.14182999999999998,0.14300000000000002,0.150033,0.181118,0.078057,0.081232,0.088016,0.127327
4.2,72.7,50,SS,10.3,434.748989,26.773429190944697,IT,NAPI,-0.523038,-1.031215,-0.469711,0.523674,0.525296,0.5475140000000001,0.579144,0.469757,0.482262,0.6717989999999999,0.59985
4.2,40.3,50,SS,10.3,447.97430599999996,26.773429190944697,IT,NSC3,-0.894517,1.157827,-0.280965,0.898818,0.980946,1.13851,2.3297,0.283288,0.33776,0.53352,0.860575
4.2,99.8,50,SS,10.3,450.10611900000004,26.773429190944697,IT,PGN3,0.127604,0.114799,-0.06575800000000001,0.127845,0.132893,0.132831,0.345209,0.065821,0.070487,0.097249,0.115263
4.2,73.5,50,SS,10.3,362.96524500000004,26.773429190944697,IT,PST3,-0.614903,0.505763,-0.216573,0.616318,0.631113,0.768817,1.04132,0.216787,0.229741,0.328724,0.488221
4.2,31.8,50,SS,10.3,868.999685,26.773429190944697,IT,RSF3,-1.196935,1.248106,-0.477698,1.20621,1.67295,2.39309,2.56588,0.482051,0.743089,1.05004,1.36586
4.2,54.0,50,SS,10.3,454.259531,26.773429190944697,IT,SNR3,-0.617142,0.83725,0.276134,0.618364,0.647099,0.752736,1.0582,0.27732,0.306281,0.389164,0.641778
4.2,89.0,50,SS,10.3,570.282709,26.773429190944697,IT,SRN3,0.325285,0.34853,-0.129368,0.325404,0.330112,0.35272600000000004,0.397803,0.12961,0.133071,0.156385,0.21348000000000006
4.2,94.6,50,SS,10.3,634.596529,26.773429190944697,IT,STN3,-0.17664100000000002,-0.175816,-0.054277,0.176822,0.183963,0.181817,0.184627,0.054283000000000005,0.056259,0.073948,0.111607
4.3,216.8,50,SS,23.8,967.949743,26.773429190944697,IT,BIBA,-0.05933,-0.035536,-0.036188,0.059506,0.061953,0.095914,0.155428,0.036307,0.048211,0.07625,0.082696
4.3,201.8,50,SS,23.8,346.992982,26.773429190944697,IT,FUSIO,0.092208,-0.056053,0.060929,0.09251,0.09721,0.155497,0.294957,0.060976,0.07405700000000001,0.130631,0.208665
4.3,194.1,50,SS,23.8,1039.788453,26.773429190944697,IT,MMK,0.052867,0.053157,0.040635,0.053341,0.056452,0.080307,0.104052,0.040673,0.045039,0.065165,0.106876
4.3,192.2,50,SS,23.8,768.435587,26.773429190944697,IT,SCEL,-0.240141,-0.229581,-0.078532,0.240643,0.270981,0.323334,0.403716,0.078537,0.196572,0.142097,0.175472
4.3,212.5,50,SS,23.8,576.0,26.773429190944697,IT,SGRA,0.065578,-0.069363,0.028656,0.065823,0.086997,0.094777,0.157721,0.028696,0.042875,0.04367,0.06064
4.3,211.3,50,SS,23.8,1014.582566,26.773429190944697,IT,STSP,-0.157208,-0.13838399999999998,-0.07799299999999999,0.157844,0.174148,0.211471,0.263803,0.07801699999999999,0.086791,0.121944,0.159668
4.3,212.6,50,SS,23.8,486.0,26.773429190944697,IT,SVAM,0.145966,0.14566099999999998,0.059853,0.14638800000000002,0.212869,0.217763,0.302197,0.060268,0.06855399999999999,0.191074,0.219788
4.3,218.2,50,SS,23.8,1124.0,26.773429190944697,IT,SVIO,-0.068824,0.076814,-0.043522000000000005,0.06905900000000001,0.079189,0.114773,0.196388,0.043999,0.06736,0.105383,0.111106
4.3,215.4,50,SS,23.8,323.583038,26.773429190944697,IT,SZER,0.131927,-0.19643,0.187121,0.132064,0.339999,0.499442,0.423103,0.190175,0.356444,0.5790420000000001,0.985872
4.3,190.5,50,SS,23.8,470.819126,26.773429190944697,IT,SAOF,-0.052084000000000005,0.038626,0.034789999999999995,0.052173,0.055954,0.06150700000000001,0.07547000000000001,0.034808,0.036362,0.037662,0.049356
4.3,70.5,50,SS,23.8,341.377307,26.773429190944697,IT,FIVI,1.453828,-1.123008,0.956772,1.45517,1.57142,1.90022,2.09734,0.959963,1.04576,1.40776,2.44636
4.3,68.2,50,SS,23.8,929.25549,26.773429190944697,IT,AUL,2.217696,1.873884,-0.580094,2.22723,2.30721,2.51418,3.28244,0.583044,0.8506020000000001,1.42838,1.54488
4.3,30.9,50,SS,23.8,694.245263,26.773429190944697,IT,BDG,-19.829869,-19.598259,-6.68231,19.919,22.5441,25.8207,42.591,6.68237,10.1784,9.89234,15.3949
4.3,57.2,50,SS,23.8,640.0,26.773429190944697,IT,BGN,-1.835755,-2.045244,-0.854074,1.83626,1.93202,3.3948400000000003,3.75421,0.857667,1.26859,2.707,3.5053400000000003
4.3,210.0,50,SS,23.8,829.0,26.773429190944697,IT,BGR,-0.116833,0.122268,-0.062104,0.116864,0.122564,0.123291,0.127218,0.062229,0.06299,0.061615,0.067862
4.3,39.7,50,SS,23.8,787.333015,26.773429190944697,IT,BRR,4.957364,3.614008,2.180917,4.98116,5.23873,5.82705,8.03132,2.18824,2.39323,3.2772,3.5247300000000004
4.3,137.3,50,SS,23.8,913.8688789999999,26.773429190944697,IT,CEV,-0.584533,0.486494,0.362974,0.584551,0.8317479999999999,1.34388,2.95963,0.364372,0.972345,1.33024,0.7882399999999999
4.3,104.9,50,SS,23.8,980.827142,26.773429190944697,IT,CME,0.806652,-1.229086,-0.974193,0.807589,0.953108,1.16421,1.47443,0.975234,1.06316,1.24759,1.67638
4.3,95.0,50,SS,23.8,757.454328,26.773429190944697,IT,CRP,2.101125,1.482389,2.032528,2.10115,2.17026,2.69014,3.83217,2.06779,4.17101,5.03402,6.00806
4.3,102.6,50,SS,23.8,773.763258,26.773429190944697,IT,DSG,-5.819619,-4.422118,-2.02263,5.86993,6.89428,10.2194,12.3358,2.04122,2.43541,4.4488400000000015,4.14325
4.3,70.7,50,SS,23.8,509.0,26.773429190944697,IT,FVZ,1.318406,1.060692,-0.78346,1.3219299999999998,1.42395,1.875,3.01953,0.793024,1.0504,1.68185,1.46515
4.3,52.9,50,SS,23.8,428.0,26.773429190944697,IT,LNG,2.0608470000000003,-2.526646,-1.246523,2.061,2.06807,2.45628,2.92861,1.24751,2.95156,2.55705,2.44403
4.3,213.0,50,SS,23.8,568.0,26.773429190944697,IT,MCS,0.131172,0.132664,-0.060288,0.131464,0.146015,0.171086,0.183179,0.060392,0.063291,0.08348,0.09311
4.3,180.2,50,SS,23.8,872.576703,26.773429190944697,IT,MOG,0.367186,-0.373341,0.146374,0.367596,0.385928,0.439557,0.473059,0.146517,0.148052,0.195669,0.22555100000000006
4.3,290.1,50,SS,23.8,1046.0,26.773429190944697,IT,MVB,0.025683,0.01797,-0.016446000000000002,0.025743,0.026486000000000003,0.032626,0.05528,0.016645,0.024346,0.031528,0.06179
4.3,280.1,50,SS,23.8,654.98483,26.773429190944697,IT,PAN,-0.01927,0.027386,-0.012449,0.019277,0.025039,0.024329,0.029497,0.012469,0.015163,0.019069,0.034731
4.3,48.5,50,SS,23.8,693.626871,26.773429190944697,IT,PAR,-2.31884,-1.720692,2.463608,2.32256,2.59704,3.6195,3.89903,2.47084,2.77242,5.97999,5.8501400000000015
4.3,47.8,50,SS,23.8,972.2551960000001,26.773429190944697,IT,PNM,2.657692,-3.5647620000000004,-0.833874,2.65773,3.04993,3.42742,7.20568,0.83393,1.46483,2.62629,2.52464
4.3,282.7,50,SS,23.8,1075.108094,26.773429190944697,IT,PRG,-0.019147,-0.024248,0.018601,0.019633,0.026528,0.032286,0.034858999999999994,0.018627,0.026205000000000003,0.029483,0.041081
4.3,63.8,50,SS,23.8,855.8389050000001,26.773429190944697,IT,PTV,2.011043,1.6720720000000002,1.565601,2.04629,2.57714,4.86848,4.1625,1.5692,1.80856,3.7561,4.4039
4.3,278.3,50,SS,23.8,763.091692,26.773429190944697,IT,PVC,0.113457,0.087538,0.059492,0.121143,0.402489,0.075486,0.092388,0.059493,0.07495,0.062711,0.08869099999999999
4.3,161.8,50,SS,23.8,327.010847,26.773429190944697,IT,PVT,-0.08421000000000001,-0.080497,-0.071096,0.08421000000000001,0.121432,0.193697,0.197881,0.07135,0.112524,0.162598,0.150126
4.3,82.3,50,SS,23.8,453.0,26.773429190944697,IT,PZS,-1.2633,1.0231059999999998,-0.5921609999999999,1.26365,1.27307,1.37144,1.54211,0.592183,0.608826,0.6709729999999999,1.17699
4.3,14.7,50,SS,23.8,534.9738940000001,26.773429190944697,IT,RVR,6.104722,5.1131199999999986,5.0005690000000005,6.12632,6.58685,8.01184,17.1064,5.08915,8.86032,19.6741,10.6509
